           1     2.21436     2.21436           0
           2     2.34276     2.27856   0.0453987
           3     2.09978     2.21897   0.0573024
           4      2.1217     2.19465   0.0478587
           5     2.36771     2.22926   0.0492366
           6     2.06631      2.2021   0.0479395
           7     2.16245     2.19644   0.0414245
           8     2.27353     2.20607   0.0373505
           9     2.17974     2.20315   0.0333149
          10     2.34603     2.21744   0.0329052
          11     2.21033     2.21679   0.0299202
          12     2.05566     2.20336   0.0302905
          13     2.30563     2.21123   0.0289639
          14     2.07502      2.2015   0.0284824
          15     2.16244      2.1989   0.0267023
          16      2.3562     2.20873   0.0267823
          17     1.98597     2.19562   0.0282308
          18     1.97011      2.1831    0.029311
          19     2.06243     2.17674    0.028448
          20     2.08084     2.17195   0.0274268
