-0.886753	-1.31974
-0.249637	0.686353
2.18823	2.82346
2.58365	1.77668
5.02793	3.69399
2.09429	0.0131819
0.612663	0.247212
-0.914396	0.609894
1.45644	2.0206
1.21381	-1.73725
-0.758991	3.00134
-1.71263	-0.821406
-3.15054	0.492111
-1.57264	-0.711821
-2.26642	1.13975
-2.90048	-2.297
0.195695	1.6116
-1.59446	3.60634
-0.0460718	0.736808
1.27831	1.36684
2.28656	1.55154
1.40889	0.354119
0.446317	-1.23194
0.840142	-2.64252
1.60629	-0.492302
3.02969	-1.5345
2.70302	-0.848646
-0.609234	1.70127
-2.87199	1.97299
0.599764	3.98441
-2.93043	1.93283
-2.982	-0.186394
1.39539	-0.515008
3.46469	-2.85159
2.29225	1.38844
2.93276	0.845859
0.747666	2.40045
-1.22677	0.835091
-1.65816	1.0922
-3.94847	0.671145
-1.318	1.69268
-2.75333	2.50567
0.96005	2.38749
-0.479916	0.817005
1.49218	-1.19161
-0.926416	-0.912726
0.589929	-0.323843
-1.61398	-2.56993
0.379625	0.801457
-0.439464	-0.955713
0.128547	-1.85929
-2.03297	1.02038
-2.15748	-0.67435
-4.28339	0.870496
-4.09739	-2.76954
-1.70495	-2.22892
-2.57933	-4.40313
-2.98888	-1.85297
-2.42315	-3.86166
-0.0230131	-4.46823
-0.597624	-2.8701
-1.20437	-1.80996
-2.69535	-3.83192
0.0994937	0.495713
-0.53701	1.82196
0.619504	0.619212
-1.74831	2.55862
0.356294	-1.38692
-0.297238	0.767795
-1.46842	2.70939
-1.90871	-0.544208
-2.744	-1.63524
-3.0241	-2.71428
-0.0260481	-1.86552
-1.58739	-0.189757
-1.89263	0.586974
-0.149599	-1.41117
-1.36164	-2.34955
0.255218	-2.97027
1.83891	-4.01109
-0.309202	-4.9316
0.72878	-2.68929
-1.46912	-0.63228
-3.35749	-1.40136
-3.49053	-0.746408
-0.643306	0.134595
-3.92262	-1.21831
-0.238577	-0.654295
-1.49131	-0.295114
-3.82652	-1.03672
-1.07885	0.166435
-2.97767	-2.18071
-0.0745791	1.74965
1.51982	0.0755423
-0.0400514	-2.38717
1.01579	-4.06162
-2.02494	-2.70248
-2.52545	-4.39392
1.81645	-3.18442
1.34607	-0.398529
0.294994	-0.840667
-0.103108	-1.46489
-1.75078	-2.39828
-1.01907	-2.88943
-0.114575	-1.09676
-1.24829	-2.66991
1.10459	0.594656
2.43303	-0.268063
2.56186	-0.145917
3.29318	1.07024
2.92101	-1.78706
1.03334	-1.23181
1.62747	-0.627699
0.557874	-1.69427
0.123867	-2.40182
0.894406	-2.4819
1.62585	-0.91571
2.41917	-0.846434
2.82643	-0.859803
3.17346	-1.99252
2.92154	-0.670416
1.77669	0.441857
1.56997	-0.922556
2.46035	-0.381922
0.415024	-2.45456
-0.437147	-4.01103
0.554539	-3.39299
1.01744	-1.55808
0.0933675	-2.07233
0.203765	-1.86864
-1.22333	-1.59599
-0.644064	-2.03533
-0.361427	-2.23188
-1.27625	-1.49921
-1.21453	0.149626
0.45229	-0.384562
-0.290223	0.954184
