1           0           0
1           0           0
1           0           0
1           0           0
1           0           0
1           0           0
1           0           0
1           0           0
1           0           0
1           0           0
1           0           0
1           0           0
1           0           0
1 0.000854457           0
1     0.18917           0
1     1.42361           0
1     2.55096           0
1     2.84661           0
1     2.48895           0
1     2.23597           0
1     1.86347           0
1     1.67025           0
1     1.46267           0
1     1.37363           0
1     1.30499           0
1     1.23283           0
1     1.19655           0
1     1.19489           0
1     1.15316           0
1     1.12546           0
1     1.15876           0
1     1.11816           0
1     1.10356           0
1     1.13299           0
1     1.12149           0
1     1.09241           0
1     1.09425           0
1     1.06899           0
1     1.05382           0
1     1.07319           0
1     1.05876           0
1     1.05755           0
1     1.02752           0
1      1.0271           0
1     1.03005           0
1     1.02987           0
1     1.03246           0
1     1.00502           0
1     1.03055           0
1     1.02247           0
1      1.0116           0
1     1.02768           0
1     1.03879           0
1    0.999377           0
1     1.00575           0
1     1.01724           0
1     1.00181           0
1     1.02143           0
1     1.01257           0
1     1.00679           0
1     1.01407           0
1    0.990985           0
1     1.00666           0
1    0.998347           0
1     1.00402           0
1    0.996964           0
1     1.00045           0
1    0.992567           0
1     1.00237           0
1    0.997562           0
1     1.00168           0
1     1.01839           0
1     0.99895           0
1    0.991168           0
1     1.00192           0
1     1.00666           0
1    0.995932           0
1    0.997251           0
1     1.00519           0
1    0.986387           0
1    0.991826           0
1    0.999344           0
1    0.980509           0
1     0.99867           0
1    0.995281           0
1    0.995688           0
1     1.00229           0
1    0.988308           0
1    0.996498           0
1     0.99212           0
1    0.987976           0
1    0.998168           0
1    0.987134           0
1     0.98736           0
1    0.989407           0
1    0.989648           0
1    0.991467           0
1     1.00002           0
1    0.994044           0
1    0.986104           0

2           0           0
2           0           0
2           0           0
2           0           0
2           0           0
2           0           0
2           0           0
2           0           0
2           0           0
2           0           0
2           0           0
2           0           0
2           0           0
2 0.000427228 0.000302096
2    0.202538  0.00945259
2      1.3991   0.0173312
2      2.5597  0.00618315
2     2.79738    0.034809
2     2.49677   0.0055265
2     2.18379   0.0368942
2     1.87672  0.00936979
2     1.68622   0.0112873
2     1.46364 0.000684389
2     1.39411    0.014486
2      1.3244   0.0137275
2     1.24122  0.00593328
2      1.1999  0.00237184
2     1.18294  0.00845047
2     1.16458  0.00807732
2     1.12275  0.00191983
2     1.15943 0.000476899
2      1.1312  0.00922231
2     1.11162   0.0056946
2      1.1277  0.00373762
2     1.11839  0.00218932
2     1.08836  0.00285764
2     1.09183  0.00171199
2     1.08645    0.012345
2     1.05155  0.00160401
2     1.06671  0.00458411
2     1.05871 3.45287e-05
2     1.05469  0.00201689
2     1.03054   0.0021326
2     1.02669 0.000285936
2      1.0279  0.00152278
2     1.02598  0.00275356
2     1.02985  0.00184343
2     1.01413  0.00644666
2     1.03006 0.000345884
2     1.02001  0.00174277
2     1.01257 0.000692197
2      1.0207   0.0049376
2     1.02064   0.0128351
2    0.996183  0.00225864
2     1.00709  0.00094654
2     1.01034  0.00487536
2    0.996527  0.00373297
2     1.01948  0.00137676
2     1.01007    0.001772
2     1.00519  0.00113638
2     1.01274  0.00093766
2    0.992483  0.00105954
2     1.00297  0.00260992
2      1.0036  0.00371152
2    0.998921  0.00360545
2    0.997964  0.00070688
2    0.996407  0.00285847
2    0.999737  0.00507011
2     1.00021  0.00152677
2    0.998036 0.000335217
2    0.998081  0.00254672
2     1.01271  0.00401805
2    0.997703 0.000881881
2    0.995328  0.00294158
2    0.997831  0.00288854
2    0.997384  0.00655909
2    0.999138  0.00226634
2    0.996156 0.000774214
2     1.00184  0.00236674
2    0.986479 6.49297e-05
2    0.998125  0.00445378
2    0.998682  0.00046836
2    0.984927  0.00312446
2    0.997286 0.000978022
2    0.993791  0.00105406
2    0.997031  0.00094927
2    0.996274  0.00425345
2    0.993178  0.00344371
2    0.991259  0.00370489
2     0.99117 0.000671707
2    0.990555   0.0018236
2    0.991434  0.00476217
2    0.991714  0.00323877
2    0.989612  0.00159225
2    0.994717  0.00375473
2    0.990384 0.000520623
2    0.989536  0.00136589
2     0.99666  0.00237824
2    0.990505   0.0025023
2    0.988846  0.00193886

3           0           0
3           0           0
3           0           0
3           0           0
3           0           0
3           0           0
3           0           0
3           0           0
3           0           0
3           0           0
3           0           0
3           0           0
3           0           0
3  0.00142409 0.000838484
3    0.198513  0.00710693
3     1.38408   0.0168537
3     2.53873   0.0176169
3     2.75633    0.040769
3     2.44493   0.0424817
3     2.15763   0.0325805
3     1.87437  0.00653387
3     1.69291  0.00929911
3     1.47318  0.00780598
3      1.3939  0.00965889
3     1.32728  0.00944848
3     1.24111  0.00395654
3      1.1917  0.00688242
3     1.17904  0.00647099
3     1.15513  0.00940506
3     1.12063  0.00215044
3     1.14872  0.00875285
3     1.12621  0.00737421
3      1.1173  0.00599717
3     1.11777  0.00848763
3     1.11123    0.006028
3     1.08052  0.00668357
3     1.08522  0.00552013
3     1.08198  0.00900173
3     1.05767  0.00510929
3      1.0623  0.00471976
3     1.06271  0.00326605
3     1.05725  0.00248424
3     1.02897  0.00191343
3     1.02839  0.00140219
3     1.02592  0.00190845
3     1.02988  0.00367529
3     1.03347  0.00319818
3     1.01912  0.00592274
3     1.02053  0.00778895
3     1.02149  0.00167727
3     1.01361 0.000964849
3     1.01652  0.00474152
3     1.01542  0.00955673
3     1.00634  0.00842549
3     1.00802 0.000988648
3     1.00955  0.00331487
3     1.00361  0.00629925
3     1.01586   0.0030931
3     1.00754  0.00237971
3     1.00322  0.00177355
3     1.00481  0.00650544
3     1.00016  0.00630577
3     1.00078  0.00249676
3     1.00571  0.00301751
3     1.00339  0.00436931
3     1.00276  0.00394801
3    0.999476  0.00314821
3     1.00093  0.00351819
3    0.996114   0.0034931
3    0.995742  0.00188676
3     1.00003  0.00232487
3     1.00475    0.007028
3      0.9998  0.00181104
3    0.991829   0.0034648
3    0.995151  0.00291492
3    0.998106  0.00441223
3     1.00097  0.00212396
3    0.996971 0.000841802
3     0.99962  0.00240197
3    0.988856  0.00194134
3    0.997637   0.0029958
3    0.993688  0.00408918
3    0.990123  0.00472641
3    0.998455  0.00115572
3    0.995174   0.0013306
3    0.995487  0.00141005
3    0.994867  0.00305951
3    0.992581  0.00234696
3    0.992338  0.00262255
3    0.991865 0.000722473
3    0.989232    0.001626
3    0.992766  0.00335601
3    0.993429  0.00257352
3    0.989915  0.00108986
3    0.992696  0.00299841
3    0.992922  0.00210092
3    0.988252  0.00138866
3    0.996633  0.00158566
3    0.990294  0.00167707
3    0.986751  0.00214377

4           0           0
4           0           0
4           0           0
4           0           0
4           0           0
4           0           0
4           0           0
4           0           0
4           0           0
4           0           0
4           0           0
4           0           0
4           0           0
4   0.0014953 0.000631879
4     0.20675  0.00890491
4     1.38761   0.0130046
4      2.5513   0.0171217
4     2.74718   0.0315851
4     2.49068    0.050839
4     2.13755   0.0299912
4     1.86323   0.0108207
4     1.68478  0.00990967
4     1.47816  0.00727271
4     1.38633  0.00976828
4     1.32751  0.00708918
4     1.24282   0.0033166
4     1.19904  0.00819358
4     1.18063  0.00504291
4     1.15588  0.00708356
4     1.12432  0.00357745
4     1.14907   0.0065718
4      1.1243  0.00577428
4     1.11525  0.00483763
4     1.11098  0.00866494
4     1.10881  0.00498221
4     1.08423   0.0059526
4     1.08011  0.00605791
4     1.08426  0.00703228
4      1.0594  0.00411359
4     1.06538  0.00443007
4     1.06243  0.00246099
4     1.05397   0.0034003
4     1.03076   0.0021134
4     1.02891  0.00114313
4     1.03093  0.00457614
4     1.02912  0.00283246
4     1.03054  0.00348835
4     1.01976  0.00447589
4     1.02095  0.00585302
4     1.01677  0.00427334
4     1.02061   0.0061073
4      1.0169  0.00357133
4     1.01601  0.00718525
4     1.00455   0.0065048
4      1.0054  0.00238816
4      1.0123  0.00344322
4     1.00671  0.00543109
4     1.01684  0.00246952
4     1.01077  0.00331861
4     1.00382  0.00142749
4     1.00597   0.0049815
4      1.0015  0.00487109
4     1.00412  0.00344874
4     1.00472  0.00242143
4     1.00296  0.00329823
4     1.00295  0.00296526
4     1.00058  0.00254897
4      1.0006  0.00265404
4    0.996415  0.00263271
4    0.999851  0.00383003
4    0.999055  0.00193583
4     1.00574  0.00534026
4    0.997847  0.00216955
4    0.993431  0.00294586
4    0.997322  0.00288308
4    0.999387  0.00349017
4    0.999601  0.00198346
4    0.998313  0.00132299
4    0.995705  0.00383921
4    0.989622  0.00159972
4    0.995626  0.00284255
4    0.995342  0.00338481
4    0.992241  0.00399101
4    0.997359  0.00128547
4    0.994167  0.00132558
4     0.99414  0.00157449
4    0.994821  0.00229499
4    0.993884  0.00209091
4    0.993618  0.00225771
4    0.991567 0.000600158
4    0.991717  0.00247349
4    0.992357  0.00254177
4    0.992833   0.0019981
4    0.988838  0.00123999
4    0.993185  0.00228832
4    0.991292  0.00211556
4    0.987748  0.00112914
4    0.993928  0.00262688
4    0.990645  0.00129391
4     0.98737  0.00169476

5           0           0
5           0           0
5           0           0
5           0           0
5           0           0
5           0           0
5           0           0
5           0           0
5           0           0
5           0           0
5           0           0
5           0           0
5           0           0
5  0.00136713 0.000518339
5     0.20264  0.00801671
5     1.39934    0.014779
5     2.55205   0.0137138
5     2.74245   0.0256197
5     2.49372   0.0407618
5     2.13764   0.0239931
5     1.85978  0.00918856
5     1.68649  0.00807362
5     1.48218  0.00683857
5     1.38267  0.00847261
5     1.32301   0.0069579
5     1.24095  0.00314075
5      1.1982  0.00659855
5     1.18332  0.00470111
5     1.16152  0.00758488
5     1.12903  0.00509711
5      1.1418  0.00836243
5     1.12772  0.00554438
5     1.11759  0.00439971
5     1.11137  0.00694072
5     1.10659  0.00445365
5     1.08806  0.00587116
5     1.08071  0.00487599
5     1.08774  0.00643269
5     1.06172  0.00389052
5      1.0661  0.00360251
5     1.06202  0.00200317
5     1.05092  0.00384912
5     1.03604  0.00501656
5     1.02686  0.00204772
5     1.02694  0.00511498
5     1.03032  0.00250502
5     1.02932  0.00299513
5     1.02169  0.00397435
5     1.01976  0.00480025
5      1.0221  0.00586463
5     1.01823  0.00533074
5     1.01589  0.00299555
5     1.01348  0.00617603
5     1.00686  0.00559711
5     1.00793  0.00296033
5     1.01108   0.0029617
5     1.00845  0.00461621
5     1.01847  0.00245679
5     1.01092  0.00265829
5     1.00369  0.00114779
5     1.00636  0.00400016
5     1.00206  0.00392859
5     1.00296  0.00294642
5     1.00109  0.00377668
5     1.00158  0.00291078
5    0.998955  0.00428731
5    0.999085  0.00244092
5     1.00028  0.00214246
5    0.995852  0.00216547
5    0.999167  0.00312453
5     1.00174  0.00285524
5     1.00402  0.00453931
5    0.998926  0.00198598
5    0.993741   0.0023729
5    0.995212  0.00298004
5     1.00062  0.00300298
5    0.997036   0.0027897
5    0.996933   0.0016262
5     0.99593  0.00307795
5    0.989694  0.00128143
5    0.993537  0.00294364
5    0.994492   0.0028126
5    0.994174  0.00363097
5    0.995294  0.00211408
5      0.9951  0.00134946
5    0.994304  0.00126807
5    0.993517  0.00217483
5    0.992061  0.00233608
5     0.99241  0.00210486
5    0.993156  0.00150003
5    0.991816  0.00198074
5    0.991986  0.00206044
5    0.992008  0.00176067
5    0.988312  0.00109777
5    0.992734  0.00187463
5    0.990307  0.00190809
5    0.989181  0.00156832
5    0.993268  0.00218289
5    0.990724  0.00103753
5       0.988  0.00146838

6           0           0
6           0           0
6           0           0
6           0           0
6           0           0
6           0           0
6           0           0
6           0           0
6           0           0
6           0           0
6           0           0
6           0           0
6           0           0
6   0.0015665 0.000468727
6    0.202894  0.00668462
6      1.3925   0.0138099
6     2.56649   0.0174499
6     2.75243   0.0232098
6     2.50835   0.0365006
6     2.14431   0.0209012
6     1.86996   0.0120398
6     1.67976  0.00910738
6     1.47967   0.0061412
6     1.37788  0.00830698
6     1.32854  0.00769053
6     1.24136  0.00264454
6     1.19663   0.0056827
6     1.18624  0.00473463
6     1.17071   0.0105007
6     1.13095  0.00459623
6     1.14127  0.00698534
6     1.12883  0.00472921
6     1.11525    0.004243
6     1.10683  0.00711197
6     1.10954  0.00458584
6     1.09355  0.00699855
6     1.08469  0.00545269
6      1.0874  0.00536976
6     1.06105  0.00329974
6     1.06717  0.00315648
6     1.06247  0.00171931
6     1.05079   0.0032098
6     1.03919  0.00507377
6     1.02805  0.00202332
6     1.02862  0.00453077
6     1.03325  0.00339408
6     1.02617  0.00380918
6     1.02509   0.0045401
6      1.0215  0.00430099
