13.7547		15.1301
13.5169		14.5141
12.9235		14.0415
12.6831		13.7223
12.1233		13.3559
11.6745		12.8035
10.7844		12.5181
10.7844		12.2373
10.1545		11.9424
10.1545		11.3466
9.78816		10.9144
9.78816		10.4956
9.61621		10.1595
9.48542		9.97562
9.28723		9.81871
9.16351		9.64292
8.8277		9.52637
8.8277		9.40283
8.6938		9.21698
8.59827		8.9765
8.43078		8.80289
8.17216		8.69684
7.93179		8.47052
7.93179		8.2986
7.85999		8.14944
7.85999		8.13601
7.83626		7.98357
7.69555		7.94947
7.67181		7.90042
7.64778		7.83961
7.64778		7.80434
7.62405		7.84491
7.48235		7.71729
7.48235		7.70627
7.28745		7.59523
7.28745		7.58449
7.28745		7.47362
7.16387		7.42239
7.16387		7.34251
6.9625		7.31124
6.93148		7.27811
6.84939		7.16439
6.84939		7.07181
6.84939		6.96451
6.83063		6.9045
6.83063		6.93058
6.68113		6.89197
6.66237		6.90362
6.66237		6.87081
6.66237		6.80984
6.64647		6.74533
6.54323		6.71449
6.54323		6.7278
6.53717		6.7551
6.53195		6.73321
6.51647		6.72225
6.37968		6.69769
6.23402		6.64608
6.21526		6.58429
6.05567		6.54497
6.05567		6.37084
6.05567		6.322
6.05567		6.26204
6.05567		6.17108
6.05567		6.09187
6.05567		6.07911
6.05567		6.07781
6.05567		6.06009
6.05567		6.05629
6.05567		6.05567
6.05567		6.05571
6.03075		6.06118
6.03075		6.08253
6.03075		6.06777
6.01572		6.12314
6.01572		6.09192
6.01572		6.08774
6.01572		6.13971
6.01572		6.11347
5.87343		6.09389
5.77042		6.02224
5.77042		5.95573
5.77042		5.94206
5.77042		5.92273
5.75787		5.84396
5.74433		5.818
5.72558		5.80146
5.71302		5.75844
5.71302		5.74773
5.71302		5.75631
5.71302		5.76996
5.71302		5.73897
5.71302		5.71428
5.71302		5.71394
5.71302		5.71344
5.71302		5.71942
5.71302		5.71802
5.71302		5.73167
5.71302		5.71765
5.71302		5.71421
5.71302		5.72961
5.71302		5.77858
5.71302		5.78071
5.71302		5.92655
5.71302		5.8857
5.71302		5.86064
5.6436		5.83567
5.6436		5.83891
5.6436		5.7725
5.6436		5.71337
5.54783		5.73158
5.54783		5.66603
5.54547		5.63688
5.44969		5.62454
5.44969		5.56984
5.44969		5.53355
5.44712		5.51056
5.44712		5.49315
5.44712		5.46253
5.44712		5.46064
5.42358		5.46739
5.42358		5.45508
5.42358		5.48355
5.42358		5.44116
5.42358		5.44952
5.42358		5.43194
5.40401		5.42698
5.40401		5.43613
5.40401		5.42842
5.40401		5.45354
5.40401		5.42913
5.40401		5.4214
5.40401		5.42596
5.40401		5.42467
5.40401		5.41226
5.40401		5.4063
5.40401		5.41759
5.40401		5.4055
5.40401		5.42022
5.40401		5.46115
5.40401		5.40687
5.40401		5.407
5.40401		5.44039
5.40401		5.40424
5.40401		5.40416
5.40401		5.41093
5.40401		5.40602
5.40401		5.40845
5.40401		5.40827
5.40401		5.40662
5.40401		5.421
5.40401		5.43613
5.40401		5.40911
5.40401		5.43119
5.40401		5.40767
5.40401		5.40444
5.40401		5.42032
5.40401		5.40668
5.40401		5.4253
5.40401		5.43235
5.40401		5.41216
5.40401		5.4131
5.40401		5.40416
5.40401		5.42631
5.40401		5.41967
5.40401		5.41498
5.40401		5.41154
5.40401		5.41861
5.40401		5.40539
5.40401		5.412
5.40401		5.40965
5.40401		5.44231
5.40401		5.42724
5.40401		5.4199
5.40401		5.40525
5.40401		5.41386
5.40401		5.4291
5.40401		5.41131
5.40401		5.41283
5.40401		5.40421
5.40401		5.40637
5.40401		5.40494
5.40401		5.40529
5.40401		5.40995
5.40401		5.41769
5.40401		5.40659
5.40401		5.40401
5.40401		5.40509
5.40401		5.41691
5.40401		5.41894
5.40401		5.42887
5.40401		5.42395
5.40401		5.41871
5.40401		5.44236
5.40401		5.41922
5.40401		5.4178
5.40401		5.41187
5.40401		5.42844
