0.5 50 1.0 0.02 1 20 5000 0
0.6 50 1.0 0.02 1 20 5000 0
0.7 50 1.0 0.02 1 20 5000 0
0.8 50 1.0 0.02 1 20 5000 0
0.9 50 1.0 0.02 1 20 5000 0
1.0 50 1.0 0.02 1 20 5000 0
1.1 50 1.0 0.02 1 20 5000 0
1.2 50 1.0 0.02 1 20 5000 0
1.3 50 1.0 0.02 1 20 5000 0
1.4 50 1.0 0.02 1 20 5000 0
1.5 50 1.0 0.02 1 20 5000 0
1.6 50 1.0 0.02 1 20 5000 0
1.7 50 1.0 0.02 1 20 5000 0
1.8 50 1.0 0.02 1 20 5000 0
1.9 50 1.0 0.02 1 20 5000 0
2.0 50 1.0 0.02 1 20 5000 0
