3.14564	0
3.13576	0.00988207
3.1288	0.00900081
3.13118	0.00679657
3.13419	0.00606462
3.13954	0.00728565
3.13764	0.00644267
3.13864	0.00566842
3.13906	0.0050163
3.13914	0.00448753
3.14162	0.00475375
3.14009	0.00460181
3.14069	0.00427572
3.1413	0.00400505
3.14252	0.00392425
3.14332	0.00375628
3.14284	0.00356067
3.14248	0.00337623
3.14179	0.00326805
3.14227	0.00313732
3.14191	0.00300588
3.14185	0.0028666
3.14175	0.002741
3.14112	0.00269854
3.14198	0.00272795
3.14185	0.00262409
3.14201	0.00252979
3.14232	0.00245835
3.14147	0.00251954
3.14082	0.00252108
3.14099	0.00244443
3.1409	0.0023686
3.14016	0.00241156
3.14	0.00234507
3.13983	0.00228308
3.13905	0.00235256
3.13898	0.00228916
3.13932	0.00225307
3.13944	0.00219819
3.13871	0.00226518
3.1393	0.00228766
3.13971	0.0022692
3.13998	0.00223269
3.13939	0.00225927
3.1392	0.0022166
3.13913	0.00216908
3.1394	0.00213999
3.13961	0.00210447
3.13981	0.00207115
3.13991	0.00203171
3.14003	0.00199522
3.13992	0.00195979
3.13983	0.00192461
3.14016	0.00191794
3.14052	0.00191719
3.1406	0.00188423
3.14082	0.00186441
3.14081	0.00183201
3.141	0.00181011
3.14126	0.0017985
3.14118	0.00177059
3.14091	0.0017617
3.1408	0.00173737
3.14088	0.00171228
3.14081	0.00168722
3.14065	0.00166968
3.14053	0.00164913
3.14082	0.00165145
3.14107	0.00164597
3.14092	0.00162881
3.14099	0.0016072
3.14103	0.00158513
3.14122	0.00157539
3.14114	0.00155609
3.14107	0.00153663
3.14123	0.0015237
3.14132	0.00150684
3.14114	0.0014983
3.14079	0.00152111
3.14097	0.00151345
3.14107	0.00149762
3.14109	0.00147945
3.14122	0.00146688
3.14113	0.00145206
3.14093	0.00144797
3.14092	0.00143106
3.14105	0.00141992
3.14108	0.00140408
3.14072	0.00143544
3.14073	0.00141948
3.14096	0.00142286
3.14098	0.00140739
3.14087	0.00139633
3.14071	0.00139057
3.14075	0.00137645
3.1409	0.00136974
3.1408	0.00135896
3.14079	0.00134507
3.14085	0.00133268
3.14071	0.00132608
