             1    -0.0714074    -0.0714074             0
             2      0.300851      0.114722      0.131613
             3      0.134752      0.121399     0.0879114
             4      0.235633      0.149957     0.0704197
             5      0.130264      0.146019     0.0564458
             6      0.235353      0.160908     0.0489625
             7    -0.0391016      0.132335     0.0496092
             8      0.185187      0.138941     0.0438457
             9      0.339553      0.161232     0.0442789
            10     0.0249938      0.147608     0.0418945
            11      0.135776      0.146532     0.0380997
            12    -0.0260747      0.132148     0.0375419
            13      0.206613      0.137876     0.0350883
            14      0.234865      0.144804     0.0332589
            15      0.240858      0.151208     0.0316521
            16      0.104357      0.148279     0.0298089
            17      0.338461      0.159467     0.0300816
            18     0.0865767      0.155417     0.0286816
            19      0.303506      0.163211     0.0282112
            20      0.393331      0.174717     0.0290524
            21     0.0947241      0.170908     0.0279176
            22      0.174085      0.171052      0.026649
            23      0.126298      0.169107     0.0255613
            24      0.336232       0.17607     0.0254271
            25      0.075591      0.172051     0.0247256
            26     0.0923888      0.168987     0.0239637
            27    -0.0435349      0.161116     0.0243345
            28      0.102207      0.159012     0.0235562
            29      0.144189      0.158501     0.0227495
            30      0.226775      0.160777     0.0221047
            31      0.232531      0.163091     0.0215125
            32      0.101937       0.16118     0.0209249
            33      0.273404      0.164581     0.0205653
            34     0.0136066      0.160141     0.0204342
            35     0.0617695       0.15733     0.0200427
            36      0.080933      0.155208      0.019598
            37      0.341987      0.160256     0.0197078
            38      0.125034      0.159329     0.0192109
            39      0.281231      0.162455     0.0189709
            40      0.105093      0.161021     0.0185508
            41      0.130868      0.160285     0.0181129
            42      0.257425      0.162598     0.0178287
            43      0.185891       0.16314     0.0174223
            44      0.284145       0.16589      0.017242
            45     0.0889577       0.16418     0.0169434
            46     0.0856014      0.162472      0.016661
            47    -0.0542845       0.15786     0.0169327
            48      0.166842      0.158047      0.016581
            49     0.0616118      0.156079      0.016359
            50      0.274187      0.158441     0.0162015
            51      0.176552      0.158797     0.0158877
            52      0.105818      0.157778     0.0156148
            53      0.335764      0.161136     0.0156771
            54      0.286525      0.163458     0.0155578
            55       0.14855      0.163187     0.0152773
            56      0.204365      0.163922     0.0150222
            57      0.160554      0.163863     0.0147588
            58      0.172831      0.164018     0.0145051
            59      0.215755      0.164895     0.0142857
            60      0.304108      0.167215     0.0142348
            61      0.270465      0.168908     0.0141017
            62      0.171289      0.168946     0.0138743
            63      0.224751      0.169832     0.0136824
            64      0.218339       0.17059     0.0134895
            65      0.179937      0.170733     0.0132828
            66     0.0120103      0.168329     0.0132975
            67      0.085767      0.167096      0.013156
            68      0.238575      0.168147     0.0130044
            69     0.0179716      0.165971     0.0129968
            70      0.201083      0.166473     0.0128208
            71      0.249157      0.167637      0.012693
            72     -0.279074      0.161433     0.0139509
            73       0.29797      0.163303     0.0138846
            74      0.064373      0.161966     0.0137612
            75       0.10007      0.161141     0.0136024
            76   -0.00579844      0.158944     0.0135996
            77      0.354726      0.161487     0.0136586
            78      0.239847      0.162492     0.0135204
            79      0.211547      0.163113     0.0133635
            80      0.264228      0.164377     0.0132561
            81      0.293934      0.165976     0.0131886
            82     0.0434212      0.164481     0.0131122
            83      0.142183      0.164213      0.012957
            84      0.176764      0.164362     0.0128036
            85      0.173813      0.164473     0.0126534
            86   -0.00930271      0.162453     0.0126666
            87     0.0132568      0.160738     0.0126366
            88      0.145045       0.16056     0.0124942
            89      0.299566      0.162121     0.0124511
            90      0.257983      0.163187     0.0123582
            91     0.0788438       0.16226     0.0122571
            92      0.274525       0.16348     0.0121845
            93     0.0867662      0.162655     0.0120813
            94    -0.0423626      0.160474     0.0121481
            95     0.0842534      0.159672     0.0120467
            96     0.0427439      0.158454     0.0119826
            97      0.105944      0.157912     0.0118713
            98      0.153524      0.157868     0.0117503
            99      0.062583      0.156905     0.0116709
           100      0.193732      0.157273       0.01156
