0.566276	0.572591	-1.32565	
-0.714417	0.586683	-0.0569252	
-1.12502	0.0326789	0.891538	
-1.15316	0.290176	1.36834	
0.17297	0.2349	-0.270146	
-1.13231	0.305926	-0.087875	
-1.19736	-0.189776	-0.702001	
-0.65414	-0.180054	0.180207	
0.0705327	-0.107671	-0.117538	
-1.39374	-0.612906	0.736282	
-0.0992608	0.00938601	-0.0108006	
-2.3534	1.72454	0.00502543	
-0.73746	-1.67554	-1.34971	
-0.629846	-0.0298634	0.476973	
-0.939045	0.669854	1.33502	
-0.95055	0.0645089	-1.84441	
-0.682343	-0.215519	-1.2782	
-0.838449	2.37179	-2.23316	
3.59411	-0.120559	-0.310523	
0.854988	-0.394276	0.896781	
0.186434	-0.843128	-0.932576	
1.22276	-1.06956	-0.832185	
-0.0566943	1.1784	-0.0941953	
0.310421	0.0459911	-0.28786	
0.0318542	-0.619159	0.982248	
-0.218586	-0.251308	-0.0315781	
1.94242	0.144536	0.740639	
0.634866	0.927269	-1.21506	
0.500122	-0.277089	-0.293005	
-0.820609	-2.80857	0.426691	
0.294412	-0.479398	0.653109	
-1.49231	1.01289	1.76818	
0.224708	0.873921	-0.1264	
0.987979	0.728611	-1.29616	
0.110521	-0.0740927	-0.92418	
0.106086	0.41998	-0.766015	
0.187719	0.142572	0.205543	
0.962695	0.570048	-0.91387	
-1.59845	2.01192	-0.244154	
-0.795362	-0.905437	1.68801	
0.132592	-1.41247	0.464337	
-1.69473	-0.90787	-0.437765	
1.97099	0.530681	-0.64339	
-0.621766	-0.211056	0.948945	
-1.28026	-1.21235	-0.242735	
2.41447	-2.02056	1.37175	
1.44707	0.404238	1.08519	
-0.400652	-0.110212	0.827821	
-0.469725	0.861203	0.286061	
1.24328	-1.66732	1.37245	
1.51792	-0.568758	-0.203946	
-2.08784	0.0353838	2.24245	
0.635693	1.92821	0.57841	
-0.257295	-1.29657	-0.567459	
-0.071416	0.372514	-0.200646	
-0.151348	1.41061	0.261719	
0.599248	1.03308	0.46996	
-1.077	2.09359	-1.10645	
0.263533	-0.25994	-0.127423	
0.700918	1.66827	-0.019937	
0.724794	-2.90189	0.75652	
0.401042	1.98777	-1.72366	
1.59235	2.04071	0.140414	
1.07117	1.30672	0.771703	
1.63555	0.337701	-0.748238	
-0.215882	0.372065	0.144487	
-0.342215	0.430014	-0.500358	
1.60711	-0.932326	1.0467	
0.199863	-0.587198	-0.537984	
-0.362689	-0.225491	-0.0581629	
-0.313734	-0.380799	0.717183	
-0.375979	0.826097	1.01994	
-0.00372381	-3.57733	-1.14499	
-0.260796	-0.794261	1.87349	
1.13844	0.986608	1.04606	
-0.828131	0.447606	-1.57933	
-0.26668	-0.238248	0.305716	
-0.676792	0.00770094	0.682237	
0.478044	-1.00938	1.85345	
-0.00171462	-0.517158	-1.8995	
-0.72804	-1.17691	-0.721106	
-0.149608	0.024791	-0.339826	
0.445744	1.83413	0.228597	
2.4615	-1.48327	1.59603	
-0.818173	0.563037	0.32624	
-0.241386	-1.19813	-0.03838	
-0.610095	-0.315698	1.3511	
0.103817	0.872955	0.206231	
-2.34372	-0.487413	1.45419	
0.232066	1.07863	1.69162	
-0.70235	0.368955	-0.458416	
0.412625	-0.312386	-0.374354	
2.58017	1.98849	-1.67345	
1.73818	-0.957883	1.20007	
-1.85044	0.651613	0.0825368	
3.4913	-1.72159	1.5549	
1.72339	-0.573473	0.619779	
-0.187893	-2.35261	-0.77825	
0.391854	-0.114606	-0.756752	
-0.308815	0.680924	-0.425809	
-0.315719	-0.618895	0.767565	
2.0174	0.474648	-0.175646	
0.0913604	-0.280044	0.135087	
0.167778	0.358188	1.11851	
-1.14099	0.00729982	1.06367	
-1.21673	1.3401	0.675518	
-0.585531	0.853449	0.145626	
0.903947	-1.57378	-0.234342	
-1.44704	1.26101	0.526451	
-2.45413	1.17886	0.101881	
-2.52556	-0.715958	-0.872282	
-1.89109	-0.253809	-0.0749787	
-0.132152	0.0324731	1.08204	
0.534506	-1.46345	-1.02639	
0.560438	-0.309679	-0.782329	
0.0296535	-1.59397	-0.915699	
4.27384	-1.38787	-0.751084	
-0.118906	0.153439	1.00382	
1.25977	0.359047	-0.363021	
1.30841	0.894829	0.96366	
-1.82225	0.133715	1.61702	
-0.169078	1.50652	-1.24272	
-0.606776	-0.145931	-1.35448	
1.33726	0.378228	-0.155943	
0.890263	0.776058	-2.42298	
-2.38473	0.499295	-2.62593	
0.568483	-0.622503	1.05211	
0.0442058	1.9479	0.421981	
2.69483	-0.464833	1.93301	
-1.20958	-0.997846	-0.0541189	
1.06048	-0.74867	0.856724	
0.451404	-0.744992	-2.09081	
0.819121	-1.0393	0.217842	
0.909586	-0.466912	0.875574	
1.60438	-0.562562	0.0177893	
0.808064	0.365129	0.496982	
-2.20588	0.119731	1.42115	
0.0917256	1.74507	0.366796	
-0.599057	0.940489	0.918197	
-0.196709	-0.431382	-0.0357417	
0.568509	0.96117	-0.228487	
-0.280033	0.486441	-0.339369	
-0.126212	-0.229145	-0.405284	
0.14565	-0.306358	-0.212467	
-0.218235	-0.096893	-0.19277	
0.218296	0.60288	-0.870432	
1.6124	0.355464	0.961132	
-0.87544	0.960824	0.0991506	
0.9223	-0.558778	0.187986	
-1.1723	1.31424	0.35739	
-0.371404	0.561545	-0.0227326	
-1.05693	0.358439	-0.500202	
0.165963	0.399122	-0.0390509	
-0.66029	-0.687763	-0.183338	
-0.970288	0.500256	0.611335	
-0.294311	-0.594434	1.13126	
-0.369815	0.541275	-1.29638	
1.73202	0.00168967	0.937781	
-1.30987	1.11317	-0.291648	
0.715397	0.60918	0.459612	
0.421982	-0.0619362	-0.14662	
1.88842	-2.00638	0.121746	
0.140849	0.321364	-0.0428991	
-0.550567	0.0529684	0.40664	
1.07242	0.0344883	0.82511	
-0.841034	-3.07608	0.35293	
-0.867368	-1.05383	-0.581699	
-0.340824	1.6128	-0.447705	
-1.60649	0.618762	1.44913	
-0.982386	-0.293309	-0.264457	
0.409379	0.794265	-2.07126	
-0.0108624	-2.32621	-0.475234	
-0.357469	-1.18889	0.387539	
-1.0271	-0.381872	-1.17187	
-0.144735	-0.0640588	-0.348725	
1.22379	-1.06731	-1.26473	
-0.029281	0.745829	-0.499596	
3.51504e-05	-0.522174	-0.788146	
-0.107263	-0.101326	-0.0939768	
-0.503091	-0.0971374	1.05407	
0.0709654	0.0237805	-0.302642	
1.34136	0.534522	-1.46183	
0.622987	-0.280123	0.359681	
-0.608723	0.383127	-1.15528	
-0.323917	-0.519302	0.153606	
0.269125	-0.0302528	0.0541559	
2.0191	1.20706	-0.32404	
0.745353	-0.148544	-0.847666	
-0.0295417	0.193379	-0.262299	
0.261122	1.10243	-0.676305	
0.48767	0.675916	1.15099	
-0.233399	-0.00447975	0.306633	
0.152851	-0.186746	-0.165112	
-0.371532	0.438697	0.647388	
-0.615424	1.05727	-1.87019	
-0.912318	-0.374055	0.598844	
-0.00652306	1.69678	-0.778177	
-0.192226	-0.626324	0.175154	
-0.83271	0.123371	0.739402	
-1.36693	-1.61923	-0.662264	
-0.255491	0.246353	-0.115073	
-0.59255	-0.553468	-0.620173	
-0.00999951	0.190359	0.571856	
0.325644	-0.310448	-1.15778	
-1.13603	1.99122	2.63835	
0.272722	0.318917	0.323363	
1.63097	-0.889205	0.32469	
0.735882	-0.727019	2.18756	
-0.429789	-0.377011	0.763899	
-1.21503	-0.91729	-1.20264	
-0.022698	0.63989	-0.752731	
0.0978531	-0.85313	0.301047	
-0.0276749	0.192411	-0.819304	
-0.0556017	0.681943	-0.263	
0.148448	0.743312	1.67062	
0.812171	0.894692	0.58278	
2.00929	0.48876	-1.21913	
0.996216	-0.985853	-0.106381	
-0.287672	-0.511879	-0.256932	
-0.761732	-3.18447	1.39625	
-0.0339003	0.6939	-0.359008	
-0.653622	-1.66205	-0.228705	
0.889454	-1.22577	-1.41383	
-0.46551	0.292869	-1.26025	
-0.6641	-0.16006	-0.312093	
0.914624	1.03324	0.0111514	
-0.19249	-0.49558	-0.0198537	
-0.539284	0.117438	0.0748089	
0.414287	0.83026	0.72417	
0.0323884	-0.57721	0.183952	
-1.32464	0.238411	0.734818	
-1.19092	0.0147578	-2.39453	
1.18186	0.815157	-0.0229003	
-0.364976	-0.0728472	0.71448	
1.96406	-1.7728	1.71393	
0.0142458	-0.367083	-0.417983	
-0.833668	1.32405	-0.52637	
0.351875	-2.44399	-0.566792	
0.290889	-0.00826133	1.03765	
0.818212	-0.746399	0.0160504	
0.517974	-0.551923	0.54443	
-1.1085	0.988785	2.27663	
-0.512927	-1.72452	0.437086	
0.508555	-0.238653	-0.160492	
-0.666283	1.8967	0.467589	
-1.29236	-0.753717	-0.839755	
1.31778	0.821583	-0.615926	
1.081	0.0668778	0.549188	
-0.0721772	-1.93952	2.61727	
-2.06571	1.77071	0.878169	
-0.126429	-0.553586	0.512366	
-0.247628	0.460516	0.833505	
-0.604045	-0.490875	1.0436	
0.753891	-0.557756	2.46407	
-0.045756	-0.314164	1.17579	
-4.57721	-3.21299	2.72747	
-1.73394	-0.211612	1.54806	
-0.141525	0.537277	-0.551724	
-0.73081	-0.322956	-0.483072	
1.84728	-0.678731	1.11943	
-1.57864	0.597739	-0.0847787	
-1.80324	0.491738	0.692884	
-0.567935	0.436877	-2.06484	
0.21311	1.48309	0.100529	
2.4123	-2.09173	0.851406	
0.393686	0.846603	0.16163	
0.142853	1.13499	-0.508363	
1.10261	-0.00919771	1.28374	
0.320669	-1.64783	-0.802194	
-0.181561	-0.319897	0.116764	
-0.106189	0.68958	-0.264356	
0.176458	-1.21679	-0.314747	
-1.24805	-1.29329	0.10952	
1.34034	-0.462157	0.781372	
0.777397	0.238387	-0.488056	
-0.0336094	-0.22642	0.0423504	
0.204051	0.0990951	-0.195156	
0.891698	-0.357022	-0.312507	
1.31017	-0.0252692	-0.496147	
0.195524	0.499403	0.0620841	
-0.108027	-0.764858	-0.0853404	
0.722634	-0.840052	-0.518754	
-1.07181	1.36515	0.690155	
0.927484	-0.596104	0.183753	
2.94337	-0.560422	0.511829	
0.558865	0.789466	0.617581	
-0.222453	0.971324	-0.520994	
-0.413693	0.0243416	-1.14683	
-0.474334	0.443536	0.176973	
-0.764357	0.0909702	0.472069	
0.21929	-1.19256	0.936563	
0.578701	0.151782	0.573164	
0.477432	0.203763	-0.0943636	
1.31314	0.411889	-0.242786	
-1.05976	-0.0793847	-0.83003	
-1.19987	-0.856224	-0.0641577	
-0.210029	-0.845981	-1.84988	
-0.661234	-0.487327	-1.52548	
-0.0784448	0.61465	-0.275813	
0.369647	-0.0225074	-0.592939	
-0.651757	-0.126713	-0.416439	
0.0358248	0.254444	-0.0297248	
-0.378377	1.54163	-0.790925	
-0.108598	1.15264	0.214913	
-1.05573	1.29679	0.336427	
0.682335	0.146377	-0.41532	
-0.540262	1.71111	-0.185254	
-0.279186	-0.681422	0.931065	
0.598257	-0.0602435	0.532709	
-1.4744	-1.0341	-0.623747	
-2.71105	1.43175	-0.940645	
-0.0506675	0.0816555	-0.635951	
1.34015	-1.14328	0.147197	
0.253677	-1.16942	1.24885	
0.71188	-0.36143	-0.488187	
-1.11015	1.49227	0.735683	
0.140829	1.28365	-0.358686	
0.509753	-0.679641	-0.111957	
0.465957	0.0934706	-0.450544	
-1.11748	-1.21087	0.472437	
-1.28333	0.716782	-1.5293	
-0.470811	-1.19557	-1.15293	
0.838477	-0.716583	-1.48087	
0.163889	0.858007	-0.332533	
-0.113383	-0.50462	-0.799473	
2.02334	-0.443044	-0.340309	
-0.0101143	-0.578671	-0.236103	
1.81723	-1.15773	-2.34555	
1.08878	0.195525	-2.56796	
1.07736	0.814268	0.211378	
0.609144	0.0595766	-1.08803	
-0.00736293	-0.371921	0.246759	
-0.187793	-1.58632	0.246615	
-1.01852	1.07252	-0.86291	
-0.10239	0.325837	-1.36169	
-0.13327	-0.166334	-1.56258	
0.58096	0.373723	0.0518164	
1.50105	1.28558	-1.03015	
0.389373	0.187179	0.334768	
0.65274	-0.0197339	0.246647	
0.738892	-2.45099	-3.21161	
0.400511	1.29929	0.739667	
0.137773	0.511407	-0.144305	
0.723071	-0.765529	-0.85807	
2.09547	1.02973	1.23461	
-0.882797	0.472703	0.955759	
-0.574103	-0.134417	0.455721	
0.10578	1.13237	0.070031	
0.862123	-1.33326	-3.11432	
0.592936	-0.71885	-0.531579	
0.291641	0.29539	-0.153263	
-0.0144505	-1.98083	0.464884	
0.0918221	0.0479803	-0.982292	
-0.831586	-0.454456	2.30064	
2.70351	0.584427	1.38078	
-0.646637	-0.626947	0.297082	
-0.21326	-0.934227	-0.477105	
0.767789	-0.132585	-0.0147373	
-0.279375	2.27769	0.993542	
-1.95305	1.92334	-4.14888	
-1.95278	-1.0495	0.316615	
0.728046	0.586587	-0.552416	
-0.283208	-1.17894	0.0642804	
-0.0610535	-0.602873	0.27323	
-0.27401	0.396087	0.510039	
-0.364628	-0.694925	1.54045	
-0.0325384	0.354722	-0.48086	
-0.563146	-0.897617	-0.376516	
-0.0444715	-0.376774	-0.529677	
0.760713	1.2488	0.547038	
0.569439	-1.99285	1.48184	
-0.00453595	0.145382	1.1467	
0.338981	0.366262	-0.810278	
1.06812	0.239724	0.229582	
-0.699219	-0.510129	-0.359246	
-0.805725	1.37503	0.326697	
-0.621668	0.722539	-0.270828	
-0.797183	0.258573	-0.11981	
0.306514	-0.0875736	-0.988619	
-0.213457	1.25246	-0.174044	
1.34915	-2.36472	-0.0184013	
-0.137825	-1.82634	-2.40454	
-1.02399	0.363514	0.38321	
-1.30151	0.204605	0.0841453	
-0.108166	-1.15122	-0.809992	
1.49501	1.0642	0.0980408	
0.214904	0.298254	-0.124211	
-0.104405	0.636593	-0.301028	
-0.178736	0.476863	-0.795914	
-0.820403	-0.625985	0.75058	
-1.54505	0.0238717	-2.66186	
-0.790137	1.61809	0.141247	
-0.0944119	0.222809	0.278257	
-0.419093	-0.283244	-0.979909	
1.32798	0.153898	-0.0142835	
-1.10718	-0.319587	-1.54665	
-0.273493	0.8838	0.656408	
0.162369	-0.346135	-0.576198	
-0.891351	1.22142	0.658037	
-0.703458	1.59777	-0.158502	
3.35857	0.998912	1.91925	
0.475441	-0.29958	-0.42784	
-0.165639	0.921652	-0.08011	
0.273186	0.0572247	0.10453	
-1.21815	-0.0469245	0.075152	
0.302215	2.49034	1.31431	
-0.811768	-0.765358	0.294712	
-0.0993948	-2.30667	-1.72403	
0.0923788	0.0436641	0.0278004	
0.963665	0.630746	0.268449	
0.131768	-0.399858	0.622587	
1.16374	1.49519	-0.0938032	
0.456714	0.731344	1.56248	
-0.120971	-1.55651	0.205358	
-0.428441	-0.273099	0.936146	
-0.665884	1.51869	1.13211	
-0.284309	0.375106	0.603383	
0.468146	0.916631	0.551158	
1.71455	-0.440779	0.938327	
0.32976	-0.642105	-0.809826	
0.124784	0.385582	-1.61251	
0.486209	0.281254	0.0968427	
-0.796871	0.0966678	-0.787504	
1.36774	-1.60055	-0.543325	
0.504037	-0.265451	1.09048	
-1.2479	1.19676	0.657149	
-0.290248	0.24168	1.36633	
0.180353	-0.361154	0.480231	
0.0371566	2.16722	1.36821	
-0.925572	-0.134469	-1.38404	
0.0956298	0.00466808	0.179562	
1.3528	-1.37893	1.81138	
0.140979	-0.293282	1.16729	
-2.4402	-1.23545	-1.90691	
-0.534498	0.0736714	-0.492849	
-1.43961	0.564494	0.253838	
2.63557	1.19468	-0.605867	
-0.791097	-0.613115	4.037	
1.1123	3.81355	0.570865	
-0.239002	-0.325941	-0.15311	
-1.02923	1.06023	-0.838317	
0.552152	-1.42364	-1.10606	
-0.450119	-0.0128381	1.12764	
0.158701	0.558537	-1.99966	
1.53285	0.00643258	-0.321253	
-0.478251	-0.827708	-0.57738	
-0.104382	-0.0165204	0.220663	
-1.42394	-0.973537	-0.789499	
-0.249907	-0.786132	0.889254	
0.334498	-0.207713	0.424456	
-0.187524	1.92399	-1.29328	
-0.199369	0.0828414	0.211724	
1.13032	1.00567	0.943606	
0.655365	2.43341	-1.53443	
0.480781	-0.5172	0.0622316	
0.255341	0.301985	-0.70909	
0.183663	-0.514436	-0.321279	
-0.093303	-0.00183222	0.990979	
-0.977965	1.88519	0.0418266	
-0.564553	-1.33967	-1.11657	
1.0488	1.453	0.376277	
-0.249913	1.21612	-1.20047	
-0.659829	-0.35345	0.0996623	
0.139781	0.238417	1.44085	
0.214984	0.671645	0.720653	
0.431382	0.55063	2.12747	
1.14651	-1.72474	0.314312	
-1.17859	1.42387	0.585393	
-0.63049	-1.14689	0.0929694	
-0.294669	0.56467	-1.22029	
0.671099	-0.28805	0.737757	
-1.45059	-1.37522	1.11893	
-0.375437	0.245476	0.578825	
0.784239	-0.853438	-0.504063	
0.0343435	-0.503914	-0.897471	
1.02098	0.747839	1.17904	
0.00303245	-0.0250014	-0.449952	
-0.54243	2.28159	-0.163447	
1.57376	-1.33405	0.472835	
-2.06547	-0.944565	0.0360619	
0.338904	-0.270753	-0.874171	
-0.290272	-1.05456	-0.921943	
0.152327	0.505251	-0.441032	
0.929777	1.41993	-0.00921023	
-0.405557	0.147426	-0.391064	
-0.077064	-1.52871	-0.262161	
-0.967455	0.307435	1.03778	
0.432745	1.1675	-1.29314	
0.79099	-0.38054	-0.380915	
1.11719	-1.0172	1.20394	
0.0915743	0.601883	-0.392419	
1.14924	-0.341806	-1.51678	
0.0635841	0.330983	-0.3591	
-0.00880677	0.326572	-1.1138	
0.594018	-0.227091	-0.488384	
0.715327	-0.173518	0.115411	
-1.4178	-1.62797	-1.2863	
-0.754991	-0.241607	2.20061	
-0.292831	0.47569	-0.191242	
-0.0586366	-1.23918	-1.86243	
-0.894141	1.07784	0.762643	
0.980664	-1.00071	-0.948344	
-0.732281	1.87952	1.2846	
-0.250791	0.576542	0.0590626	
-0.743301	0.323841	0.434192	
-2.30827	-2.10318	0.350972	
0.673824	-0.858952	-2.02947	
-0.472286	-0.157872	-0.800441	
1.55856	0.792548	-0.466888	
0.327211	-0.272786	0.123647	
0.0420856	-0.990237	0.50593	
-0.963171	0.02124	-0.814232	
0.338199	0.625483	1.84996	
2.06835	1.36268	1.02256	
-1.44957	-0.726727	1.18507	
1.17524	0.308178	-0.0487738	
-1.53281	-1.06802	0.804194	
-0.594945	-0.0733791	0.554696	
0.263596	0.2686	-0.166521	
-0.125744	-1.42428	-1.11062	
1.16752	-0.0943571	-0.310645	
0.59566	0.254379	0.661267	
0.0933359	1.16447	0.35339	
-0.635981	-0.839821	1.12444	
2.50846	-0.904275	0.378615	
-0.963061	1.52087	-1.5096	
1.58766	0.851287	-0.198886	
-0.754411	-0.648729	-1.00419	
1.40329	-1.03932	-1.75869	
0.449711	1.33844	0.468428	
-0.321482	-1.31741	-2.07451	
0.262302	0.155558	-0.0937946	
0.438123	0.786237	2.1931	
-0.939875	-0.22223	0.0151921	
-0.111376	-0.527082	-0.986609	
0.566877	-0.498133	0.265467	
-1.10768	-0.646752	0.891092	
-0.693756	-0.241259	-0.823858	
1.55026	1.48424	0.527187	
-0.0737693	-0.690342	-0.133999	
0.369804	-1.32029	0.728221	
-0.888199	0.85996	-0.842507	
-0.472722	-0.0112637	0.329687	
0.263121	-1.03369	-0.579062	
-0.950828	-0.0363073	-1.47891	
0.889765	1.05301	-0.806209	
0.311642	-0.115139	0.901572	
1.02413	0.667777	1.21757	
0.506186	-1.47054	-0.665771	
-0.20053	-0.0216375	-0.103004	
-0.646226	-0.0935594	0.695431	
-1.86268	-0.00109467	0.739404	
-0.124728	-0.0706838	-0.107614	
-1.79648	-0.822115	0.582529	
-0.878062	0.0532126	0.7878	
-0.504985	0.747899	-0.679915	
1.96551	-0.00673876	-0.309398	
-0.0325836	-0.262561	0.242093	
0.907175	-1.57459	1.04747	
-0.119873	1.29355	-1.5466	
-1.42565	0.25738	0.360712	
-0.407079	-0.682872	-0.254157	
-0.78824	0.925576	-0.659588	
0.66054	-0.712805	-0.0994569	
-0.815365	0.186497	0.29662	
-0.105508	1.10617	-0.20124	
-0.443652	1.09203	-0.147049	
-0.184772	0.106804	0.654625	
0.129282	1.48801	0.448134	
-0.709767	0.496086	0.0192039	
1.38434	-1.09375	-0.32769	
-0.573839	-0.929937	0.322656	
0.0343527	0.130426	-0.357333	
0.723729	0.950172	-2.08485	
-2.21467	-1.02483	1.23291	
-0.575155	0.399916	0.288204	
1.01642	-0.850256	0.81459	
1.59147	-2.78765	-0.493972	
-0.0196886	-1.25493	0.346068	
-1.08476	-0.14947	0.62967	
0.116446	-0.329173	-0.772692	
-2.20354	-1.54515	-2.32934	
0.536626	0.0249936	-1.11984	
0.230422	0.30775	0.840581	
-0.720799	-0.544918	0.59186	
-1.14085	1.64211	0.229526	
-1.01803	0.544287	0.386041	
-0.60976	0.615943	-0.22534	
-0.380686	-0.692425	-0.743053	
0.705281	-0.865307	0.704742	
1.0081	-0.823587	0.202884	
1.93669	-0.174457	-0.0989271	
-0.384855	0.182408	1.09017	
-0.670704	0.0920181	-0.823633	
0.144319	-0.875583	0.951742	
0.0425413	-0.133461	-0.498811	
0.196629	0.828128	1.72195	
-1.88412	2.24545	0.732123	
1.24244	2.17776	-2.72424	
1.26902	0.784209	-1.19327	
0.540947	-0.157239	0.795824	
-1.2739	-0.678219	-0.547773	
0.044004	0.432428	0.418899	
0.200817	-0.461467	-0.832923	
0.00307208	0.140726	0.523111	
-0.39221	-0.315853	0.560033	
-0.613304	0.543272	1.00536	
-1.2062	0.555323	-1.75265	
-0.754502	-1.17324	-0.55625	
-0.0935037	0.609461	0.241126	
-0.215999	-0.23917	2.55487	
1.33237	0.135657	1.73695	
-0.026327	0.019662	-1.09431	
-1.17047	0.492283	0.665841	
-0.607803	-1.22631	0.138373	
-0.940981	0.212938	1.41935	
-0.626814	0.54236	-0.229698	
-0.184213	-0.764072	-0.372184	
-0.637728	0.584755	0.496631	
-0.228843	0.286885	0.176869	
1.26715	-0.685907	-0.154861	
0.187918	0.562892	0.830027	
-0.183752	2.1954	1.10698	
0.69422	1.19931	0.795	
-0.38679	0.574829	-0.462482	
1.65779	-0.436803	-0.606339	
-0.519369	-0.480776	-0.383757	
0.52217	1.89777	-1.67375	
-0.366992	-0.70231	-0.0449831	
0.418721	0.426203	0.0213076	
-1.34817	-1.66684	0.453861	
-0.861629	-0.010834	-0.548258	
0.343257	0.543249	-0.384437	
1.33887	1.8457	0.675056	
0.822677	0.322095	-1.03109	
1.20033	0.0837664	-0.685946	
0.183769	-0.0764459	0.484144	
-0.457373	-1.31808	0.922136	
-0.333444	0.93227	0.0566717	
