1.50742	0
1.50522	0.00220033
1.49746	0.00786249
1.48538	0.0132978
1.48616	0.0103295
1.48669	0.00845103
1.48785	0.00723512
1.48998	0.00661873
1.48887	0.00594103
1.49051	0.00555929
1.48516	0.00734318
1.48506	0.00670411
1.48458	0.00618501
1.48337	0.00585337
1.4858	0.00596701
1.489	0.00643153
1.48959	0.00607074
1.48922	0.00573575
1.49064	0.00560755
1.49026	0.00533289
1.49143	0.00520463
1.49307	0.0052275
1.49397	0.00507526
1.49553	0.00510293
1.49867	0.00581766
1.50081	0.00598392
1.50094	0.0057594
1.50244	0.00574999
1.50327	0.00560995
1.50285	0.00543595
1.50304	0.00526125
1.50381	0.00515164
1.5041	0.00500153
1.50368	0.00487
1.50478	0.00485503
1.50408	0.00477115
1.50419	0.00464184
1.50365	0.00454988
1.50245	0.00459328
1.50182	0.00452022
1.50117	0.00445696
1.50219	0.00446794
1.50235	0.00436593
1.50213	0.00427126
1.50249	0.00419049
1.50241	0.00409924
1.50281	0.00403097
1.502	0.00402702
1.50199	0.00394399
1.50261	0.00391347
